	wlsubj	run	task	trial_id	cond	sacc_idx	sacc_label	index	event	eye	start_time	end_time	duration	x_start	y_start	x_end	y_end	amp_deg	peak_v	trial_start	trial_end	target_x	target_y	sac_x_deg	sac_y_deg	sac_ang	sac_ecc	target_theta	sacc_theta	ang_dist	fix_duration	x_centered	y_centered
27	142	1	perception	6	14	2	response	212	ESACC	R	1908051	1908064	14	1205.2	708.5	1225.9	717.4	0.44	69	1889903	1908939	5.951358845336227	-3.685285320574007	6.043181818181821	-4.031818181818181	-33.70995326210556	7.264681984701258	-0.5544424208025679	-0.5883496751171454	1.9427425671020435	875	-0.24627822214940748	7.2605062754699095
28	142	1	perception	7	3	0	response	225	ESACC	R	1923793	1923845	53	952.6	538.8	1022.8	229.1	11.55	459	1908939	1924974	0.5804955371881817	6.975888827332658	1.427272727272726	7.0659090909090905	78.58024455005203	7.208618364083943	1.4877730477363316	1.371483994420738	6.662871958555325	1129	-0.8363953111840411	7.159931675821887
29	142	1	perception	8	7	0	first	251	ESACC	R	1941894	1941925	32	954.8	537.0	759.4	483.4	3.37	209	1924974	1943018	-6.971441132552191	0.6316712241027167	-4.5590909090909095	1.2863636363636368	164.24339931506069	4.737092074502463	3.05123098683948	2.866588092715608	10.57925855037875	105	-0.8697088329462624	4.656570397643453
30	142	1	perception	8	7	1	response	252	ESACC	R	1942030	1942066	37	719.3	483.0	653.7	482.4	0.9	108	1924974	1943018	-6.971441132552191	0.6316712241027167	-6.961363636363635	1.3090909090909095	169.34985383176002	7.083382150212594	3.05123098683948	2.9557125371353474	5.472804033679411	202	-0.6755653028972209	7.051093121457961
31	142	1	perception	8	7	2	corrective	253	ESACC	R	1942268	1942296	29	633.7	478.7	645.6	503.7	0.96	87	1924974	1943018	-6.971441132552191	0.6316712241027167	-7.145454545454545	0.8250000000000003	173.4139051308194	7.192923304273236	3.05123098683948	3.0266436132738863	1.408752734620033	362	-0.1768372735511394	7.190749212692653
32	142	1	perception	8	7	3	last	254	ESACC	R	1942658	1942664	7	650.7	502.5	633.2	508.0	0.32	55	1924974	1943018	-6.971441132552191	0.6316712241027167	-7.427272727272726	0.7272727272727273	174.4074707259088	7.462794770400962	3.05123098683948	3.043984604242733	0.4151871395306297	354	-0.05407779287306047	7.462598835355008
33	142	1	perception	9	2	0	first	274	ESACC	R	1958822	1958876	55	957.6	539.8	1090.4	338.2	7.79	260	1943019	1960054	3.5023734936348534	6.060806869640707	2.9636363636363656	4.586363636363637	57.130088488471934	5.460574319687121	1.0468059820139222	0.9971081460795458	2.847476249973369	133	-0.27126702852479034	5.453832239816494
34	142	1	perception	9	2	1	corrective	275	ESACC	R	1959009	1959027	19	1080.8	336.4	1119.4	302.9	1.35	155	1943019	1960054	3.5023734936348534	6.060806869640707	3.622727272727275	5.388636363636365	56.08744731127672	6.493192955092751	1.0468059820139222	0.9789106246206196	3.8901174271685854	105	-0.44051902493475803	6.478232609341584
35	142	1	perception	9	2	2	corrective	276	ESACC	R	1959132	1959159	28	1104.6	294.6	1114.5	262.8	1.18	87	1943019	1960054	3.5023734936348534	6.060806869640707	3.511363636363636	6.3	60.86648339066009	7.212466609058017	1.0468059820139222	1.0623205392774606	-0.888918652214789	237	0.1118937372600383	7.211598600749964
36	142	1	perception	9	2	3	response	277	ESACC	R	1959396	1959406	11	1110.3	261.1	1115.8	270.0	0.33	52	1943019	1960054	3.5023734936348534	6.060806869640707	3.5409090909090897	6.136363636363637	60.01346198591196	7.084701536957544	1.0468059820139222	1.0474325071746184	-0.0358972474666524	648	0.004438743478535127	7.084700146465263
37	142	1	perception	10	9	0	response	292	ESACC	R	1974873	1974916	44	943.9	545.5	703.0	664.4	5.59	328	1960054	1976090	-6.280467413766487	-3.0912342299827897	-5.840909090909091	-2.8272727272727267	-154.17085038411682	6.489197953726224	-2.6842060089913264	-2.690788949802403	0.3771747252591084	1174	-0.04271769750982655	6.4890573491813175
38	142	1	perception	11	0	0	first	310	ESACC	R	1990894	1990943	50	950.7	537.9	1203.9	428.2	5.42	279	1976090	1992134	6.592332889819358	2.353964118206977	5.543181818181821	2.540909090909091	24.62599140810273	6.097793344947497	0.3429646799251842	0.4298046316392273	-4.975562726334528	163	0.5288667813348121	6.0748155202678
39	142	1	perception	11	0	1	corrective	311	ESACC	R	1991106	1991138	33	1184.0	441.2	1219.1	423.4	0.83	182	1976090	1992134	6.592332889819358	2.353964118206977	5.888636363636362	2.6500000000000004	24.22866478676549	6.4574405319089445	0.3429646799251842	0.4228699738910677	-4.578236104997283	113	0.5154347789789281	6.436836584204963
40	142	1	perception	11	0	2	response	312	ESACC	R	1991251	1991286	36	1212.7	413.8	1242.0	397.7	0.72	91	1976090	1992134	6.592332889819358	2.353964118206977	6.409090909090909	3.2340909090909093	26.77596488775495	7.178843241724686	0.3429646799251842	0.4673287476897177	-7.125536205986741	848	0.8904905483341803	7.123399249837377
41	142	1	perception	12	8	0	first	333	ESACC	R	2007984	2008013	30	953.2	544.4	752.4	571.4	2.95	163	1992134	2009169	-6.856184580411865	-1.4116419515311125	-4.718181818181819	-0.7136363636363631	-171.39906861723657	4.771846239027995	-2.938537006809513	-2.9914780822224625	3.0333001840458094	134	-0.2525086795874264	4.765160636920714
42	142	1	perception	12	8	1	response	334	ESACC	R	2008147	2008186	40	720.2	567.9	657.4	577.7	0.94	109	1992134	2009169	-6.856184580411865	-1.4116419515311125	-6.877272727272728	-0.8568181818181828	-172.89828882756893	6.930441368483214	-2.938537006809513	-3.0176444111052043	4.532520394378183	983	-0.5476775839343759	6.90876738832907
43	142	1	perception	13	10	0	first	357	ESACC	R	2026010	2026066	57	954.0	539.3	841.3	782.6	9.28	412	2009169	2027205	-3.689470622476653	-5.948765126131787	-2.6977272727272736	-5.513636363636365	-116.07170676517956	6.138234142522568	-2.1259421523250315	-2.02583345146176	-5.735806052003118	62	0.6134647809772505	6.107501891193346
44	142	1	perception	13	10	1	response	358	ESACC	R	2026128	2026236	109	826.5	778.1	797.3	796.8	0.8	86	2009169	2027205	-3.689470622476653	-5.948765126131787	-3.6977272727272736	-5.836363636363635	-122.35699695346074	6.909148100839845	-2.1259421523250315	-2.1355324596905607	0.5494841362780526	181	-0.06625983821310867	6.908830372297384
45	142	1	perception	13	10	2	corrective	359	ESACC	R	2026417	2026423	7	805.4	799.2	803.8	790.9	0.31	62	2009169	2027205	-3.689470622476653	-5.948765126131787	-3.550000000000001	-5.702272727272727	-121.90469135291336	6.717024211375031	-2.1259421523250315	-2.1276382377357987	0.097178535730677	305	-0.011392641306468719	6.717014549926359
46	142	1	perception	13	10	3	corrective	360	ESACC	R	2026728	2026846	119	796.6	792.9	795.5	788.7	0.16	68	2009169	2027205	-3.689470622476653	-5.948765126131787	-3.738636363636364	-5.652272727272728	-123.4822240137971	6.776842099604743	-2.1259421523250315	-2.155171376725967	1.6747111966144097	113	-0.19805363454134736	6.773947416449303
47	142	1	perception	13	10	4	corrective	361	ESACC	R	2026959	2026990	32	796.6	785.4	793.1	780.9	0.17	61	2009169	2027205	-3.689470622476653	-5.948765126131787	-3.7931818181818175	-5.475	-124.71493713078029	6.6606195887308495	-2.1259421523250315	-2.1766862793498456	2.907424313597592	81	-0.33784229414535194	6.652045992780846
48	142	1	perception	13	10	5	last	362	ESACC	R	2027071	2027088	18	817.2	803.6	801.5	794.8	0.39	96	2009169	2027205	-3.689470622476653	-5.948765126131787	-3.602272727272727	-5.79090909090909	-121.88394685840024	6.819897132715891	-2.1259421523250315	-2.127276178004883	0.0764340412175627	117	-0.00909791521050898	6.819891064288729
49	142	1	perception	14	5	0	first	388	ESACC	R	2045126	2045186	61	941.8	537.2	828.9	268.6	10.14	608	2027205	2046249	-3.0828812520505373	6.28457183790235	-2.979545454545455	6.168181818181818	115.78290482302133	6.8501210250514	2.0268534129997176	2.0207929066849446	0.3472414335488741	1031	-0.041514947589343876	6.849995223865334
50	142	1	perception	14	5	1	response	389	ESACC	R	2046217	2046227	11	825.9	257.3	825.8	259.2	0.07	57	2027205	2046249	-3.0828812520505373	6.28457183790235	-3.050000000000001	6.381818181818182	115.54407896310522	7.073196116734296	2.0268534129997176	2.016624609090502	0.5860672934649811	22	-0.07234907444576258	7.072826091260265
51	142	1	perception	15	15	0	first	415	ESACC	R	2063135	2063180	46	1130.0	582.8	1251.6	628.7	2.41	166	2046249	2064285	6.701927087397304	-2.020933773088641	6.627272727272725	-2.015909090909092	-16.918912090172853	6.927094142890133	-0.2928737822051979	-0.2952907218289916	0.1384804397813154	152	-0.01674235201134402	6.927073910253298
52	142	1	perception	15	15	1	response	416	ESACC	R	2063332	2063340	9	1251.0	625.0	1253.4	624.8	0.03	45	2046249	2064285	6.701927087397304	-2.020933773088641	6.668181818181821	-1.927272727272726	-16.12062756680797	6.941111505055934	-0.2928737822051979	-0.281358028528561	-0.6598040835835504	264	0.07993036367830056	6.94065127078015
53	142	1	perception	15	15	2	corrective	417	ESACC	R	2063604	2063619	16	1249.9	636.9	1250.3	625.8	0.42	56	2046249	2064285	6.701927087397304	-2.020933773088641	6.597727272727272	-1.949999999999999	-16.46537780853714	6.879862292610895	-0.2928737822051979	-0.2873750553437812	-0.3150538418543926	530	0.03783029295111678	6.879758283124812
54	142	1	perception	15	15	3	last	418	ESACC	R	2064149	2064159	11	1249.9	618.7	1247.3	624.4	0.22	73	2046249	2064285	6.701927087397304	-2.020933773088641	6.529545454545453	-1.9181818181818175	-16.371183570717164	6.8054673116971545	-0.2928737822051979	-0.2857310557574167	-0.4092480796743295	126	0.04860917802608414	6.805293709928332
0	142	2	ltm	0	23	0	first	24	ESACC	R	2246120	2246162	43	949.7	540.1	733.4	454.2	4.41	251	2229180	2247227	-6.875101486938745	1.3164268093185638	-5.15	1.95	159.2612908524778	5.506813960903346	2.9524051347794407	2.779633896352064	9.899062783137142	77	-0.9466928330771354	5.424829276557962
1	142	2	ltm	0	23	1	corrective	25	ESACC	R	2246239	2246268	30	740.3	462.5	684.4	463.0	0.77	130	2229180	2247227	-6.875101486938745	1.3164268093185638	-6.263636363636365	1.75	164.39014582281774	6.503509859750178	2.9524051347794407	2.8691493024417727	4.770207812797174	159	-0.540829824175607	6.48098322765535
2	142	2	ltm	0	23	2	response	26	ESACC	R	2246427	2246460	34	676.2	457.2	654.8	467.3	0.48	82	2229180	2247227	-6.875101486938745	1.3164268093185638	-6.936363636363637	1.6522727272727271	166.60158037675575	7.130437971201842	2.9524051347794407	2.907746116600362	2.5587732588591896	767	-0.31833251914422434	7.123328580685601
3	142	2	ltm	1	20	0	first	56	ESACC	R	2263040	2263088	49	957.0	536.5	884.2	256.0	10.51	468	2247227	2264263	-0.7359265389777274	6.9612076631306055	-1.7227272727272718	6.454545454545454	104.94397323059982	6.68048997312261	1.6761233272207174	1.8316178629987572	-8.909180637427667	149	1.0345987136221593	6.59989028566105
4	142	2	ltm	1	20	1	corrective	57	ESACC	R	2263237	2263291	55	872.2	242.5	898.3	235.0	0.45	61	2247227	2264263	-0.7359265389777274	6.9612076631306055	-1.4022727272727282	6.931818181818182	101.4363173628132	7.072232469838504	1.6761233272207174	1.770397719078982	-5.401524769641044	177	0.6657432416459484	7.040827937369352
5	142	2	ltm	1	20	2	corrective	58	ESACC	R	2263468	2263478	11	892.5	235.9	921.7	238.2	0.4	62	2247227	2264263	-0.7359265389777274	6.9612076631306055	-0.8704545454545444	6.859090909090909	97.23247354984004	6.914102921918073	1.6761233272207174	1.6970268033030074	-1.1976809566678737	321	0.1445182598520233	6.912592399920986
6	142	2	ltm	1	20	3	response	59	ESACC	R	2263799	2263826	28	908.0	231.0	908.9	237.3	0.23	72	2247227	2264263	-0.7359265389777274	6.9612076631306055	-1.1613636363636368	6.879545454545454	99.58198868646453	6.976884057874603	1.6761233272207174	1.738033578262549	-3.5471960932923503	153	0.4316647670045977	6.963517551205832
7	142	2	ltm	1	20	4	last	60	ESACC	R	2263979	2263989	11	910.8	232.8	916.0	241.2	0.31	58	2247227	2264263	-0.7359265389777274	6.9612076631306055	-1.0	6.790909090909091	98.37692662403336	6.864142064452901	1.6761233272207174	1.7170012775822516	-2.3421340308611867	274	0.28051391990649893	6.858407848891055
8	142	2	ltm	2	26	0	first	77	ESACC	R	2281028	2281110	83	955.8	536.9	719.0	706.8	7.2	235	2264263	2282299	-4.164030856387519	-5.626797226402656	-5.477272727272728	-3.7909090909090897	-145.31226467849282	6.6611942070820005	-2.207889727349324	-2.536177462169159	18.809501671086515	119	-2.1477200802519567	6.30545848621219
9	142	2	ltm	2	26	1	response	78	ESACC	R	2281229	2281250	22	723.0	713.8	703.2	726.0	0.53	97	2264263	2282299	-4.164030856387519	-5.626797226402656	-5.836363636363635	-4.227272727272728	-144.08422092470144	7.206453719175026	-2.207889727349324	-2.5147440553069487	17.581457917295136	393	-2.1767915209484534	6.869829246854573
10	142	2	ltm	2	26	2	last	79	ESACC	R	2281643	2281655	13	700.6	722.3	700.6	725.7	0.13	53	2264263	2282299	-4.164030856387519	-5.626797226402656	-5.895454545454545	-4.220454545454547	-144.40177573033037	7.250422116523189	-2.207889727349324	-2.520286432220704	17.899012722924066	644	-2.228346332784696	6.899499510032129
11	142	2	ltm	3	22	0	first	105	ESACC	R	2297104	2297148	45	960.3	532.3	828.0	362.8	6.65	372	2282299	2298343	-5.607294471029622	4.190256402078592	-3.0	4.027272727272727	126.68319953195883	5.021844842270091	2.4998303400948187	2.2110389387936213	16.54652845422748	120	-1.4301906986755681	4.813884105922846
12	142	2	ltm	3	22	1	corrective	106	ESACC	R	2297268	2297290	23	821.1	360.4	754.7	346.4	1.05	148	2282299	2298343	-5.607294471029622	4.190256402078592	-4.66590909090909	4.4	136.68004132655778	6.413322668058118	2.4998303400948187	2.3855167429103514	6.549686659628548	124	-0.7315343189759723	6.371464916703886
13	142	2	ltm	3	22	2	response	107	ESACC	R	2297414	2297463	50	763.3	334.2	711.4	366.8	1.41	120	2282299	2298343	-5.607294471029622	4.190256402078592	-5.65	3.936363636363636	145.1350143629121	6.886033595451445	2.4998303400948187	2.5330838605620767	-1.9052863767257808	880	0.22894265965716823	6.882226669928495
14	142	2	ltm	4	24	0	response	135	ESACC	R	2316181	2316220	40	947.4	537.8	652.3	528.7	4.07	172	2298343	2317379	-6.7795086421749255	-1.7430612641773375	-6.993181818181819	0.2568181818181808	177.89681025564693	6.997895935255194	-2.889936019862075	3.1048850677566544	16.522052743420886	207	-1.9900922033894206	6.708955249714355
15	142	2	ltm	4	24	1	last	136	ESACC	R	2316427	2316451	25	633.5	529.9	665.1	527.2	0.45	64	2298343	2317379	-6.7795086421749255	-1.7430612641773375	-6.702272727272727	0.2909090909090899	177.5146627927687	6.708583144742066	-2.889936019862075	3.098215336301286	16.90420020629915	928	-1.9506703812523858	6.418720501285441
16	142	2	ltm	5	31	0	first	164	ESACC	R	2332169	2332272	104	940.0	529.2	1203.5	537.9	3.64	171	2317379	2333415	6.88365875700902	-1.2709217588242885	5.534090909090909	0.0477272727272732	0.4941197291790921	5.534296710752382	-0.1825728407770895	0.0086240161732378	-10.954772959420296	83	1.0517049729332248	5.433447959864174
17	142	2	ltm	5	31	1	corrective	165	ESACC	R	2332355	2332391	37	1198.5	536.4	1257.6	544.6	0.87	113	2317379	2333415	6.88365875700902	-1.2709217588242885	6.763636363636362	-0.104545454545455	-0.8855497276003348	6.764444294365224	-0.1825728407770895	-0.0154557584367645	-9.575103502640884	119	1.1251996270904758	6.670204825248299
18	142	2	ltm	5	31	2	corrective	166	ESACC	R	2332510	2332520	11	1266.1	534.3	1256.8	544.7	0.41	80	2317379	2333415	6.88365875700902	-1.2709217588242885	6.745454545454544	-0.1068181818181828	-0.9072360428900196	6.746300256344978	-0.1825728407770895	-0.0158342560411952	-9.553417187351192	107	1.1196635774711232	6.652737829047894
19	142	2	ltm	5	31	3	corrective	167	ESACC	R	2332627	2332635	9	1255.9	552.5	1256.9	541.7	0.41	72	2317379	2333415	6.88365875700902	-1.2709217588242885	6.747727272727275	-0.0386363636363646	-0.3280625151131744	6.7478378845154925	-0.1825728407770895	-0.0057257710410985	-10.13259071512803	83	1.1871248386623892	6.6425936751492864
20	142	2	ltm	5	31	4	response	168	ESACC	R	2332718	2332765	48	1258.3	534.7	1257.1	561.3	1.01	71	2317379	2333415	6.88365875700902	-1.2709217588242885	6.752272727272725	-0.4840909090909081	-4.100692091767144	6.769603458972727	-0.1825728407770895	-0.0715705786118302	-6.359961138474053	650	0.7498991007220908	6.727940422630964
21	142	2	ltm	6	17	0	first	191	ESACC	R	2349175	2349226	52	957.9	523.2	1210.5	435.8	4.8	268	2333415	2350450	6.458932166857204	2.698554291456316	5.693181818181818	2.3681818181818177	22.585750651822917	6.16608500905096	0.3957580502151569	0.3941957129087652	0.0895153338320794	114	-0.009633500724956641	6.166077483660642
22	142	2	ltm	6	17	1	response	192	ESACC	R	2349340	2349373	34	1209.0	435.5	1246.5	399.3	1.46	167	2333415	2350450	6.458932166857204	2.698554291456316	6.511363636363637	3.1977272727272723	26.155630549421417	7.254193002374729	0.3957580502151569	0.4565018710226172	-3.480364563766426	1077	0.4403764655018637	7.240813813676924
23	142	2	ltm	7	25	0	first	226	ESACC	R	2368270	2368324	55	945.1	542.7	823.2	599.3	2.73	143	2350450	2369494	-5.11960267886021	-4.77385257529046	-3.109090909090908	-1.3477272727272718	-156.56425525838742	3.388630266441681	-2.391127629408142	-2.7325617451917057	19.56273381617928	50	-1.1346447839068958	3.193023065528574
24	142	2	ltm	7	25	1	corrective	227	ESACC	R	2368374	2368399	26	824.5	602.0	732.4	661.0	2.56	202	2350450	2369494	-5.11960267886021	-4.77385257529046	-5.172727272727273	-2.75	-152.0033495148805	5.8582939016420585	-2.391127629408142	-2.65295892309439	15.001828072672376	116	-1.5164185779026715	5.6586289977880835
25	142	2	ltm	7	25	2	corrective	228	ESACC	R	2368515	2368544	30	736.7	659.9	711.0	694.3	1.34	152	2350450	2369494	-5.11960267886021	-4.77385257529046	-5.659090909090909	-3.506818181818181	-148.21438602815618	6.657558387103033	-2.391127629408142	-2.5868290350132064	11.21286458594806	268	-1.2945928503220585	6.530475712349059
26	142	2	ltm	7	25	3	response	229	ESACC	R	2368812	2368817	6	701.5	699.1	704.1	686.3	0.48	55	2350450	2369494	-5.11960267886021	-4.77385257529046	-5.8159090909090905	-3.324999999999999	-150.24306404733136	6.699285301710847	-2.391127629408142	-2.62223614591065	13.24154260512323	677	-1.5345162405830488	6.521171939238059
27	142	2	ltm	8	18	0	first	257	ESACC	R	2387410	2387486	77	949.3	536.4	1037.3	308.7	8.63	256	2369494	2388530	2.8261834115605065	6.404114874377272	1.7568181818181807	5.256818181818182	71.52047459412721	5.542611976375502	1.1551946218659477	1.2482677642564748	-5.332698244997357	96	0.5151238418979956	5.5186225589515905
28	142	2	ltm	8	18	1	corrective	258	ESACC	R	2387582	2387600	19	1037.9	309.9	1063.7	266.3	1.64	186	2369494	2388530	2.8261834115605065	6.404114874377272	2.356818181818183	6.220454545454545	69.24920441040138	6.651965626355481	1.1551946218659477	1.2086266213480823	-3.061428061271527	178	0.35525872490645294	6.642472275635986
29	142	2	ltm	8	18	2	response	259	ESACC	R	2387778	2387807	30	1054.7	261.3	1069.8	245.2	0.62	101	2369494	2388530	2.8261834115605065	6.404114874377272	2.4954545454545443	6.7	69.57185644945709	7.149635892017841	1.1551946218659477	1.214257961767878	-3.384080100327245	277	0.4220358977967955	7.137168842713517
30	142	2	ltm	8	18	3	last	260	ESACC	R	2388084	2388094	11	1078.5	231.0	1071.5	245.8	0.55	80	2369494	2388530	2.8261834115605065	6.404114874377272	2.534090909090909	6.6863636363636365	69.24359834570876	7.150459804321897	1.1551946218659477	1.2085287770611166	-3.055821996578913	436	0.38118295840271205	7.140292358541525
31	142	2	ltm	9	27	0	first	285	ESACC	R	2403364	2403504	141	951.6	537.9	921.8	795.4	9.67	408	2388530	2404574	-0.4783376336446434	-6.983637526979708	-0.8681818181818192	-5.804545454545454	-98.50662998641332	5.869113016743312	-1.63918356773731	-1.7192650283066897	4.588329707868782	20	-0.46950494122656933	5.850303642843644
32	142	2	ltm	9	27	1	corrective	286	ESACC	R	2403524	2403652	129	920.0	794.6	908.4	844.8	1.86	173	2388530	2404574	-0.4783376336446434	-6.983637526979708	-1.1727272727272733	-6.927272727272726	-99.60857786869413	7.025837793047521	-1.63918356773731	-1.738497647037868	5.690277590149545	156	-0.6966181352508624	6.991217338050253
33	142	2	ltm	9	27	2	corrective	287	ESACC	R	2403808	2403877	70	909.9	843.3	906.0	839.8	0.14	94	2388530	2404574	-0.4783376336446434	-6.983637526979708	-1.2272727272727273	-6.813636363636363	-100.21063774361448	6.923282374927025	-1.63918356773731	-1.7490055741493744	6.292337465069962	36	-0.7588013113319487	6.881573905212099
34	142	2	ltm	9	27	3	response	288	ESACC	R	2403913	2404040	128	907.5	847.5	897.6	840.9	0.28	140	2388530	2404574	-0.4783376336446434	-6.983637526979708	-1.4181818181818178	-6.838636363636363	-101.71581192659244	6.984138242007461	-1.63918356773731	-1.7752758194583542	7.797511648047855	73	-0.9475558042852624	6.919561039635128
35	142	2	ltm	9	27	4	corrective	289	ESACC	R	2404113	2404284	172	888.4	829.2	884.2	825.3	0.15	117	2388530	2404574	-0.4783376336446434	-6.983637526979708	-1.7227272727272718	-6.4840909090909085	-104.87890616790804	6.70904048084029	-1.63918356773731	-1.830482228520184	10.960605889363489	69	-1.2756168755397572	6.586655126875241
36	142	2	ltm	9	27	5	last	290	ESACC	R	2404353	2404406	54	886.5	829.3	894.5	836.9	0.3	80	2388530	2404574	-0.4783376336446434	-6.983637526979708	-1.4886363636363635	-6.747727272727272	-102.44091514069088	6.90998274746384	-1.63918356773731	-1.7879312579611657	8.522614862146314	168	-1.0240578395716755	6.833678885597399
37	142	2	ltm	10	19	0	first	317	ESACC	R	2420466	2420524	59	943.0	517.8	1005.5	246.9	10.13	438	2404574	2421610	0.5794408779094985	6.975976510067065	1.0340909090909092	6.661363636363637	81.17600023594396	6.741150458499813	1.4879242331514957	1.416788477716916	4.075778558876228	877	-0.479132499651875	6.724101542355647
38	142	2	ltm	10	19	1	response	318	ESACC	R	2421401	2421409	9	1014.1	222.9	1006.2	235.3	0.46	50	2404574	2421610	0.5794408779094985	6.975976510067065	1.050000000000001	6.925	81.37822458032154	7.004150555206534	1.4879242331514957	1.4203179583539915	3.873554214498652	201	-0.47316389372101997	6.988150036288485
39	142	2	ltm	11	16	0	first	344	ESACC	R	2436412	2436473	62	945.4	534.4	1247.1	382.8	7.06	292	2421610	2437645	6.538151804007435	2.500514144681913	6.524999999999998	3.5727272727272723	28.702662581713117	7.439086312531212	0.3652858577256553	0.5009559661398698	-7.773324618216809	692	1.0061683527655572	7.3707279430991255
40	142	2	ltm	11	16	1	response	345	ESACC	R	2437165	2437183	19	1213.4	383.6	1236.6	401.6	0.75	96	2421610	2437645	6.538151804007435	2.500514144681913	6.286363636363634	3.145454545454545	26.58162022795015	7.029384899556693	0.3652858577256553	0.4639367934924557	-5.652282264453845	462	0.6923311599208177	6.995207618871534
41	142	2	ltm	12	30	0	first	375	ESACC	R	2454436	2454496	61	940.4	532.5	1189.2	628.6	5.0	188	2437645	2455682	5.734829098783168	-4.0139426014518245	5.20909090909091	-2.013636363636364	-21.1346053990178	5.5847434591154	-0.6106747310648066	-0.3688684503226302	-13.854479346282224	83	1.3373045003265247	5.422266701070566
42	142	2	ltm	12	30	1	response	376	ESACC	R	2454579	2454634	56	1173.0	611.9	1236.4	682.2	2.79	161	2437645	2455682	5.734829098783168	-4.0139426014518245	6.281818181818184	-3.231818181818183	-27.22454181515303	7.064409984545922	-0.6106747310648066	-0.4751578920212937	-7.764542930146979	129	0.9544189519296028	6.999640911786098
43	142	2	ltm	12	30	2	corrective	377	ESACC	R	2454763	2454780	18	1229.7	679.8	1227.3	657.8	0.83	93	2437645	2455682	5.734829098783168	-4.0139426014518245	6.074999999999999	-2.6772727272727264	-23.78324731396401	6.638781082111259	-0.6106747310648066	-0.4150959724447698	-11.20583743133598	427	1.2901428231539473	6.51221511868755
